2020-03-13	PZZA	index_debit_yoy	3Q16	2016-06-27	2016-09-25			0.0334	0.0131			0.046927	0.05500000000000000	-0.0081						0.00000000000000000000		
2020-03-13	PZZA	cs_values	2Q18	2018-04-02	2018-07-01	125613.0000	2.2887	287487.0000	28.3610			8153414.430000								0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	3Q19	2019-07-01	2019-09-29	-0.0263	-0.0002	-0.0265	0.0063			-0.020384	0.01000000000000000	-0.0304						0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	3Q12	2012-06-25	2012-09-23			1.0356	23.4938			1.019656								0.00000000000000000000		66030116
2020-03-13	PZZA	index_debit_yoy	4Q14	2014-09-29	2014-12-28			0.0093	0.0488			0.058475	0.04100000000000000	0.0175						0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	3Q15	2015-06-29	2015-09-27			-0.0288	0.0312			0.001491	0.03000000000000000	-0.0285						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	2Q15	2015-03-30	2015-06-28			0.0174	0.0271			0.044984	0.05500000000000000	-0.0100						0.00000000000000000000		
2020-03-13	PZZA	cs_values	1Q17	2016-12-26	2017-03-26	145099.0000	2.3087	334984.0000	26.6519			8927974.110000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	1Q16	2015-12-28	2016-03-27			0.0643	-0.0048			0.059181								0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	3Q18	2018-07-02	2018-09-30			-0.0689	-0.0127			-0.080733								0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	1Q15	2014-12-29	2015-03-29			0.0254	0.0198			0.045701	0.06500000000000000	-0.0193						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	3Q19	2019-07-01	2019-09-29			-0.0459	0.0063			-0.039845	0.01000000000000000	-0.0498						0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	2Q14	2014-03-31	2014-06-29	0.0404	0.0269	0.0685	0.0526			0.124706	0.06000000000000000	0.0647						0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	4Q17	2017-09-25	2017-12-31			-0.0636	0.0155			-0.049102	-0.03900000000000000	-0.0101						0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	2Q15	2015-03-30	2015-06-28			1.0597	26.4114			1.172944								0.00000000000000000000		94748949
2020-03-13	PZZA	index_blended_yoy	1Q16	2015-12-28	2016-03-27			0.0067	-0.0046			0.002058	0.00100000000000000	0.0011						0.00000000000000000000		
2020-03-13	PZZA	cs_values	1Q16	2015-12-28	2016-03-27	145676.0000	2.2597	329190.0000	26.4562			8709117.630000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	2Q18	2018-04-02	2018-07-01			-0.1284	0.0634			-0.073099	-0.06100000000000000	-0.0121						0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	4Q14	2014-09-29	2014-12-28			0.0429	0.0285			0.072649								0.00000000000000000000		
2020-03-13	PZZA	index_blended_yoy	2Q18	2018-04-02	2018-07-01			-0.1390	0.0588			-0.088422	-0.06100000000000000	-0.0274						0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	2Q14	2014-03-31	2014-06-29	-0.0295	0.0008	-0.0287	-0.0065			-0.034930								0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	3Q14	2014-06-30	2014-09-28			0.0257	0.0585			0.085676	0.07400000000000000	0.0117						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	1Q17	2016-12-26	2017-03-26			0.0155	0.0091			0.024811	0.02000000000000000	0.0048						0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	Prelim1Q20	2020-01-02	2020-03-07	-0.0139	0.0007	-0.0132	0.0759			0.061603								0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	1Q15	2014-12-29	2015-03-29	0.0143	0.0262	0.0409	0.0190			0.060730	0.06500000000000000	-0.0043						0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	1Q19	2018-12-31	2019-03-31			-0.1314	-0.0061			-0.136707	-0.06900000000000000	-0.0677						0.00000000000000000000		
2020-03-13	PZZA	index_blended_yoy	2Q19	2019-04-01	2019-06-30			-0.1017	-0.0006			-0.102228	-0.05700000000000000	-0.0452						0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	1Q17	2016-12-26	2017-03-26	-0.0040	0.0216	0.0176	0.0074			0.025129	0.02000000000000000	0.0051						0.00000000000000000000		
2020-03-13	PZZA	cs_values	4Q15	2015-09-28	2015-12-27	143038.0000	2.2368	319943.0000	26.2778			8407410.720000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	4Q18	2018-10-01	2018-12-30			-0.1492	0.0223			-0.130235	-0.08100000000000000	-0.0492						0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	3Q14	2014-06-30	2014-09-28	-0.0122	-0.0165	-0.0286	-0.0096			-0.037931								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	4Q14	2014-09-29	2014-12-28			1.0988	25.4714			1.172053								0.00000000000000000000		303562887
2020-03-13	PZZA	index_blended_yoy	3Q14	2014-06-30	2014-09-28			0.0187	0.0609			0.080743	0.07400000000000000	0.0067						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	4Q16	2016-09-26	2016-12-25			0.0041	0.0236			0.027781	0.03800000000000000	-0.0102						0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	1Q17	2016-12-26	2017-03-26			1.1947	26.1183			1.303935								0.00000000000000000000		362020316
2020-03-13	PZZA	index_blended_qoq	4Q16	2016-09-26	2016-12-25			0.0539	0.0095			0.063911								0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	3Q17	2017-06-26	2017-09-24			1.0302	26.9652			1.164272								0.00000000000000000000		100897512
2020-03-13	PZZA	index_blended_values	2Q14	2014-03-31	2014-06-29			1.0315	25.2476			1.088268								0.00000000000000000000		409604790
2020-03-13	PZZA	index_credit_yoy	3Q18	2018-07-02	2018-09-30			-0.1524	0.0303			-0.126666	-0.09800000000000000	-0.0287						0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	4Q17	2017-09-25	2017-12-31			-0.0492	0.0128			-0.036966	-0.03900000000000000	0.0020						0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	3Q15	2015-06-29	2015-09-27			-0.0196	-0.0102			-0.029608								0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	2Q19	2019-04-01	2019-06-30	-0.0731	-0.0161	-0.0880	-0.0026			-0.090292	-0.05700000000000000	-0.0333						0.00000000000000000000		
2020-03-13	PZZA	index_credit_values	1Q14	2013-12-30	2014-03-30			1.1942	25.4134			1.271952								0.00000000000000000000		81314696
2020-03-13	PZZA	index_debit_values	2Q19	2019-04-01	2019-06-30			0.8609	27.6845			0.998136								0.00000000000000000000		275837851
2020-03-13	PZZA	index_debit_values	4Q19	2019-09-30	2019-12-29			0.8947	28.4239			1.065023								0.00000000000000000000		262022548
